META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-09 12:03:18 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Alaves; 12; ; ; ; ; 11; 16; ; ; ; ; ; ; ; 16; ; 53/4; 23/2; 11; 53/4; ; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-17 10:25:55 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; ; ; 1/6; 2/13; ; ; ; ; ; ; ; 1/6; ; 1/7; 2/11; 2/11; 1/7; ; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; ; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; ; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; ; ; 11; 16; ; ; ; ; ; ; ; 16; ; 53/4; 23/2; 11; 53/4; ; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-17 14:28:04 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; ; ; 1/6; 2/13; ; ; ; ; ; ; ; 1/6; ; 1/7; 2/11; 2/11; 1/7; ; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; ; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; ; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; ; ; 11; 16; ; ; ; ; ; ; ; 16; ; 53/4; 23/2; 11; 53/4; ; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-17 18:27:48 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; ; ; 1/6; 2/13; ; ; ; ; ; ; ; 1/6; ; 1/7; 2/11; 2/11; 1/7; ; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; ; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; ; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; ; ; 11; 16; ; ; ; ; ; ; ; 16; ; 53/4; 23/2; 11; 53/4; ; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-17 22:27:52 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; ; ; 1/6; 2/13; ; ; ; ; ; ; ; 1/6; ; 1/7; 2/11; 2/11; 1/7; 3/20; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; ; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; ; ; 11; 16; ; ; ; ; ; ; ; 16; ; 53/4; 23/2; 11; 53/4; 25; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-18 02:27:30 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; ; ; 1/6; 2/13; ; ; ; ; ; ; ; 1/6; ; 1/7; 2/11; 2/11; 1/7; 3/20; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; ; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; ; ; 11; 16; ; ; ; ; ; ; ; 16; ; 55/4; 23/2; 11; 55/4; 25; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-18 06:25:10 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; ; ; 1/6; 2/13; ; ; ; ; ; ; ; 1/6; ; 1/7; 2/11; 2/11; 1/7; 3/20; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; ; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; ; ; 11; 16; ; ; ; ; ; ; ; 16; ; 55/4; 23/2; 11; 55/4; 25; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-18 10:26:44 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; ; ; 1/6; 2/13; ; ; ; ; ; ; ; 1/6; ; 1/7; 2/11; 2/11; 1/7; 3/20; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; ; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; ; ; 11; 16; ; ; ; ; ; ; ; 16; ; 55/4; 23/2; 11; 55/4; 25; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-18 14:31:35 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; ; ; 1/6; 2/13; ; ; ; ; ; ; ; 1/6; ; 1/7; 2/11; 2/11; 1/7; 3/20; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; ; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; ; ; 11; 16; ; ; ; ; ; ; ; 16; ; 55/4; 23/2; 11; 55/4; 25; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-18 18:25:41 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; ; ; 1/6; 2/13; ; ; ; ; ; ; ; 1/6; ; 1/7; 2/11; 2/11; 1/7; 3/20; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; ; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; ; ; 11; 16; ; ; ; ; ; ; ; 16; ; 55/4; 23/2; 11; 55/4; 25; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-18 22:25:54 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; ; ; 1/6; 2/13; ; ; ; ; ; ; ; 1/6; ; 1/7; 2/11; 2/11; 1/7; 3/20; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; ; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; ; ; 11; 16; ; ; ; ; ; ; ; 16; ; 55/4; 23/2; 11; 55/4; 25; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-19 02:28:13 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; ; ; 1/6; 2/13; ; ; ; ; ; ; ; 1/6; ; 1/7; 2/11; 2/11; 1/7; 3/20; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; ; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; ; ; 11; 16; ; ; ; ; ; ; ; 16; ; 55/4; 23/2; 11; 55/4; 25; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-19 06:24:15 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; ; ; 1/6; 2/13; ; ; ; ; ; ; ; 1/6; ; 1/7; 2/11; 2/11; 1/7; 3/20; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; ; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; ; ; 11; 16; ; ; ; ; ; ; ; 16; ; 55/4; 23/2; 11; 55/4; 25; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-19 10:25:15 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; ; ; 1/6; 2/13; ; ; ; ; ; ; ; 1/6; ; 1/7; 2/11; 2/11; 1/7; 3/20; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; ; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; ; ; 11; 16; ; ; ; ; ; ; ; 16; ; 55/4; 23/2; 11; 55/4; 25; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-19 14:26:55 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; ; ; 1/6; 2/13; ; ; ; ; ; ; ; 1/6; ; 1/7; 2/11; 2/11; 1/7; 3/20; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; ; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; ; ; 11; 16; ; ; ; ; ; ; ; 16; ; 55/4; 23/2; 11; 55/4; 25; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-19 18:29:54 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; ; ; 1/6; 2/13; ; ; ; ; ; ; ; 1/6; ; 1/7; 2/11; 2/11; 1/7; 4/25; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; ; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; ; ; 11; 16; ; ; ; ; ; ; ; 16; ; 14; 23/2; 11; 14; 20; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-19 22:25:43 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; ; ; 1/6; 1/6; ; ; ; ; ; ; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; ; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; ; ; 11; 14; ; ; ; ; ; ; ; 16; ; 49/4; 23/2; 11; 49/4; 20; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-20 02:25:36 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; ; ; 1/6; 1/6; ; ; ; ; ; ; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; ; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; ; ; 11; 14; ; ; ; ; ; ; ; 16; ; 49/4; 23/2; 11; 49/4; 20; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-20 06:23:55 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; ; ; 1/6; 1/6; ; ; ; ; ; ; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; ; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; ; ; 11; 14; ; ; ; ; ; ; ; 16; ; 49/4; 23/2; 11; 49/4; 20; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-20 10:26:04 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; ; ; 1/6; 1/6; ; ; ; ; ; ; ; 1/6; ; 2/13; 2/11; 2/11; 1/6; 4/25; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; ; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 6; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; ; ; 11; 14; ; ; ; ; ; ; ; 16; ; 49/4; 23/2; 11; 47/4; 20; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-20 14:25:57 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; ; ; 1/6; 1/6; ; ; ; ; ; ; ; 1/6; ; 2/13; 2/11; 2/11; 1/6; 4/25; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; ; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 6; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; ; ; 11; 14; ; ; ; ; ; ; ; 16; ; 49/4; 23/2; 11; 47/4; 20; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-20 18:26:43 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; ; ; 1/6; 1/6; ; ; ; ; ; ; ; 1/6; ; 2/13; 2/11; 2/11; 1/6; 4/25; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; ; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 6; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; ; ; 11; 14; ; ; ; ; ; ; ; 16; ; 49/4; 23/2; 11; 47/4; 20; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-20 22:26:34 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 1/6; ; ; ; ; ; ; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; 12; ; 11; 14; ; ; ; ; ; ; ; 16; ; 49/4; 23/2; 11; 49/4; 20; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-21 02:25:26 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 1/6; ; ; ; ; ; ; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; 12; ; 11; 14; ; ; ; ; ; ; ; 16; ; 49/4; 23/2; 11; 49/4; 20; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-21 06:24:54 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 1/6; ; ; ; ; ; ; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; 12; ; 11; 14; ; ; ; ; ; ; ; 16; ; 49/4; 23/2; 11; 49/4; 20; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-21 10:25:58 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 1/6; ; ; ; ; ; ; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; 12; ; 11; 14; ; ; ; ; ; ; ; 16; ; 49/4; 23/2; 11; 49/4; 20; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-21 14:27:18 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 1/6; ; ; ; ; ; ; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; 12; ; 11; 14; ; ; ; ; ; ; ; 16; ; 49/4; 23/2; 11; 49/4; 20; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-21 18:27:58 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 1/6; ; ; ; ; ; ; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; 12; ; 11; 14; ; ; ; ; ; ; ; 16; ; 49/4; 23/2; 11; 49/4; 20; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-21 22:26:35 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 1/6; ; ; ; ; ; ; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; 12; ; 11; 14; ; ; ; ; ; ; ; 16; ; 49/4; 23/2; 11; 49/4; 20; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-22 02:28:05 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 1/6; ; ; ; ; ; ; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; 12; ; 11; 14; ; ; ; ; ; ; ; 16; ; 49/4; 23/2; 11; 49/4; 20; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-22 06:24:07 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 1/6; ; ; ; ; ; ; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; 12; ; 11; 14; ; ; ; ; ; ; ; 16; ; 49/4; 23/2; 11; 49/4; 20; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-22 10:25:35 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 1/6; ; ; ; ; ; ; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; 12; ; 11; 14; ; ; ; ; ; ; ; 16; ; 49/4; 23/2; 11; 49/4; 20; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-22 14:27:37 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 1/6; ; ; ; ; ; ; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; 12; ; 11; 14; ; ; ; ; ; ; ; 16; ; 49/4; 23/2; 11; 49/4; 20; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-22 18:25:01 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 1/6; ; ; ; ; ; ; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; 12; ; 11; 14; ; ; ; ; ; ; ; 16; ; 49/4; 23/2; 11; 49/4; 20; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-22 22:26:11 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 1/6; ; ; ; ; ; ; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; 12; ; 11; 14; ; ; ; ; ; ; ; 16; ; 49/4; 23/2; 11; 49/4; 20; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-23 02:24:01 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 1/6; ; ; ; ; ; ; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; 12; ; 11; 14; ; ; ; ; ; ; ; 16; ; 49/4; 23/2; 11; 49/4; 20; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-23 06:24:02 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 1/6; ; ; ; ; ; ; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; 12; ; 11; 14; ; ; ; ; ; ; ; 16; ; 49/4; 23/2; 11; 49/4; 20; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-23 10:24:39 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 1/6; ; ; ; ; ; ; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; 12; ; 11; 14; ; ; ; ; ; ; ; 16; ; 49/4; 23/2; 11; 49/4; 20; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-23 14:26:47 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 1/6; ; ; ; ; ; ; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; 12; ; 11; 14; ; ; ; ; ; ; ; 16; ; 49/4; 23/2; 11; 49/4; 20; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-23 18:26:04 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 1/6; ; ; ; ; ; ; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; 12; ; 11; 14; ; ; ; ; ; ; ; 16; ; 49/4; 23/2; 11; 49/4; 20; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-23 22:27:36 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 1/6; ; ; ; ; ; ; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; 12; ; 11; 14; ; ; ; ; ; ; ; 16; ; 49/4; 23/2; 11; 49/4; 20; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-24 02:26:39 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 1/6; ; ; ; ; ; ; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; 12; ; 11; 14; ; ; ; ; ; ; ; 16; ; 49/4; 23/2; 11; 49/4; 20; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-24 06:23:52 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 1/6; ; ; ; ; ; ; ; 1/6; ; 2/13; 2/11; 2/11; 2/13; 4/25; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
Alaves; 12; ; ; 12; ; 11; 14; ; ; ; ; ; ; ; 16; ; 49/4; 23/2; 11; 49/4; 20; ; 11; ; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-24 10:24:37 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; ; ; 1/6; ; 1/7; 2/11; 2/11; 1/7; 4/25; ; 2/11; ; ; ; ; 
Draw; 13/2; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; ; ; 13/2; ; 13/2; 6; 13/2; 13/2; 8; ; 13/2; ; ; ; ; 
